"PAG","Precision","Center_x_coordinate","Center_y_coordinate","Canton","Municipality","Elevation","Richness_method_corr_HP","Simpson_HP","PD_HP","FD_HP","FD_sla_HP","FD_seed_mass_HP","FD_height_HP","T_HP","N_HP","R_HP","F_HP","L_HP","MV_HP","EM_HP","Cover_Poaceae_HP","Cover_Forb_HP","Cover_Cyperaceae_Juncaceae_HP","sla_HP","height_log10_HP","seed_mass_log10_HP","CSR_Stress_tolerance_HP","CSR_Disturbance_tolerance_HP","CSR_Competitive_ability_HP","Therophyte_prop_HP","Geophyte_prop_HP","Hemicryptophyte_prop_HP","Herbaceous_chamaephyte_prop_HP","Richness_method_corr_RP","Simpson_RP","PD_RP","FD_RP","FD_sla_RP","FD_seed_mass_RP","FD_height_RP","T_RP","N_RP","R_RP","F_RP","L_RP","MV_RP","EM_RP","Cover_Poaceae_RP","Cover_Forb_RP","Cover_Cyperaceae_Juncaceae_RP","sla_RP","height_log10_RP","seed_mass_log10_RP","CSR_Stress_tolerance_RP","CSR_Disturbance_tolerance_RP","CSR_Competitive_ability_RP","Therophyte_prop_RP","Geophyte_prop_RP","Hemicryptophyte_prop_RP","Herbaceous_chamaephyte_prop_RP","Distance_RP_RP","Distance_HP_RP","dSpecies_richness","dSimpson","dPD","dFD","dFD_sla","dFD_seed_mass","dFD_heigh","dTemprature","dNutrient","dUrbanization","dMoving_tolerance","dReaction","dMoisture","dLight","dCover_forb","dCover_Poaceae","dCover_Cyp_Junc","dTherophyte","dGeophyte","dHemicryptophyte","dHerbaceous_chamaephyte","dsla","dplant_heigt","dseed_mass","dCSR_Competitive_ability","dCSR_Stress_tolerance","dCSR_Disturbance_tolerance"
170,2088.313055,8.965347351,46.68645364,"GR","Sumvitg",1246.74,13,0.854721804,0.241691005,0.101401214,0.089354312,0.128410498,0.086438831,2.980139318,3.588151638,3.382122862,3.379100573,3.494748359,3.561106763,2.778674892,40.83706852,59.16293148,0,28.13056166,-0.502067122,-0.416596086,0.345602516,0.290796404,0.363601081,2.847596413,0,91.08786859,6.064534993,14.5,0.798909787,0.203626176,0.093283661,0.099876392,0.098220438,0.081754154,2.863586595,2.834688187,2.74419084,2.872558342,3.602354661,3.254754105,2.398797829,49.01768938,50.07651352,0.905797101,25.14099915,-0.589029035,-0.175015788,0.344954615,0.240439367,0.414606018,3.330977303,0.452898551,88.12366491,8.092459234,0.658300878,0.812205127,1.5,-0.055812017,-0.038064829,-0.008117552,0.01052208,-0.03019006,-0.004684677,-0.116552723,-0.753463451,-0.379877063,-0.306352658,-0.637932022,-0.506542231,0.107606302,-9.086417963,8.180620862,0.905797101,0.483380889,0.452898551,-2.964203682,2.027924242,-2.989562505,-0.086961913,0.241580298,0.051004937,-0.0006479,-0.050357037
171,561.7518036,9.947130422,46.75033071,"GR","Susch / Davos",2396.74,9,0.848739332,0.249073514,0.109147244,0.092034452,0.122262979,0.1131443,1.231732343,2.133460651,2,3.22601864,4.733222746,2.256318347,1.234161855,3.893682677,71.36668928,24.73962805,17.62453846,-1.265514502,-0.360344005,0.48243019,0.04654601,0.4710238,0,3.744526136,92.51094773,0,10.1,0.449268983,0.133174573,0.038789617,0.035255427,0.043638253,0.037475171,1.652116528,1.917854822,2.205377475,2.855194014,4.336039443,2.11692363,1.387643914,25.483751,43.65682157,30.85942743,13.84566855,-1.019058745,-0.502675689,0.587398062,0.031392734,0.381209204,0.198144768,16.8,63.00507068,1.435990511,0.955642356,0.84366493,1.1,-0.39947035,-0.115898941,-0.070357627,-0.056779026,-0.078624726,-0.07566913,0.420384185,-0.215605829,0.15348206,-0.139394717,0.205377475,-0.370824625,-0.397183303,-27.7098677,21.59006832,6.119799381,0.198144768,13.05547386,-29.50587705,1.435990511,-3.778869909,0.246455757,-0.142331684,-0.089814597,0.104967873,-0.015153276
173,1166.211475,9.617280449,46.58372289,"GR","Tinizong-Rona",1236.74,12.375,0.801257333,0.230483409,0.062403594,0.074419658,0.070018864,0.04277226,2.935764327,3.171846821,3.135256209,2.909326721,3.870957129,3.37678761,2.929955381,21.25872056,78.74127944,0,26.04383018,-0.453406308,-0.115157321,0.237224934,0.340131683,0.422643383,16.81796884,0.913255408,77.82563135,4.443144406,19.025,0.765515045,0.22354114,0.064704911,0.074029046,0.066030797,0.05405489,3.155639781,3.383635357,3.165466461,2.996317729,3.726807419,3.518095472,2.680938227,18.88037123,81.11962877,0,27.11748336,-0.486771043,-0.005860311,0.307809648,0.286216969,0.405973383,6.431863596,0.366927593,89.08434363,4.11686518,0.770311514,0.726644629,6.65,-0.035742289,-0.006942269,0.002301317,-0.000390612,-0.003988067,0.01128263,0.219875453,0.211788536,-0.249017153,0.141307861,0.030210252,0.086991008,-0.14414971,2.37834933,-2.37834933,0,-10.38610524,-0.546327815,11.25871228,-0.326279226,1.073653175,-0.033364735,0.10929701,-0.01667,0.070584714,-0.053914714
178,716.9423883,9.624294947,46.56941424,"GR","Tinizong-Rona",1346.74,17,0.864955373,0.254614267,0.079229253,0.096782471,0.061430949,0.079474341,2.976429267,2.939058804,2.964293012,3.06868483,3.64939363,3.579075885,2.648004231,17.01558737,75.89507438,7.089338245,23.64655436,-0.629444916,-0.15526808,0.361619865,0.250678825,0.387701309,8.98972071,0,79.71883746,11.29144183,16.4,0.81988311,0.251230436,0.078980522,0.088935747,0.082333782,0.065672038,3.235705256,3.243165519,3.070126051,2.92228614,3.393377608,3.228542286,2.612872458,26.95046922,73.04953078,0,26.41729715,-0.401108107,0.155226439,0.312613609,0.159695286,0.527691105,1.681918514,2.731536834,93.12633101,2.268392771,0.768527615,0.875195489,-0.6,-0.045072263,-0.003383831,-0.000248731,-0.007846724,0.020902833,-0.013802303,0.259275989,0.304106715,-0.035131772,-0.350533599,0.105833039,-0.14639869,-0.256016022,-2.845543597,9.934881843,-7.089338245,-7.307802196,2.731536834,13.40749355,-9.023049062,2.770742785,0.228336808,0.310494518,0.139989795,-0.049006256,-0.090983539
180,283.1914206,9.636541612,46.59250553,"GR","Tinizong-Rona",1996.74,44,0.94129417,0.263248428,0.123704559,0.112396381,0.166673833,0.095684364,2.077694372,2.053276063,2.52150892,2.730570088,3.540378366,2.129269507,1.921657894,3.776371042,93.74896192,2.474667037,18.35117822,-0.780558519,0.05779486,0.449493645,0.133019626,0.417486729,6.29821766,0.402175902,64.79373275,3.180380617,25.9,0.860085835,0.254053973,0.093182132,0.073879195,0.114333035,0.084752742,2.314969097,2.318964628,2.923488105,2.936838623,3.61162543,2.170348788,1.90480644,26.21045025,68.57883459,5.210715163,18.5731864,-0.595659533,-0.077347669,0.393707581,0.132781308,0.473511111,0.691073146,2.399243273,82.15964459,1.36259799,0.906402771,0.793140551,-18.1,-0.081208335,-0.009194455,-0.030522427,-0.038517186,-0.052340798,-0.010931622,0.237274724,0.265688566,-0.016851454,0.041079281,0.401979185,0.206268534,0.071247064,-25.17012733,22.4340792,2.736048126,-5.607144513,1.99706737,17.36591184,-1.817782627,0.222008175,0.184898986,-0.13514253,0.056024381,-0.055786064,-0.000238318
181,292.4813056,9.655601458,46.56881724,"GR","Tinizong-Rona",1146.74,30,0.945964692,0.341148888,0.109010691,0.091741493,0.12765647,0.110591948,1.970187231,2.391922777,2.502395119,2.907391973,3.796338165,2.53923022,1.918825643,19.99081046,75.17438223,4.834807307,18.85310059,-0.932466282,-0.035600364,0.494055675,0.076037174,0.429907151,1.237994422,0.910907614,84.15674048,4.898980979,18.5,0.758169846,0.227430792,0.068430624,0.076865536,0.051305959,0.076133673,2.400381046,2.369279359,2.995436504,2.873450009,3.553582899,2.552750802,2.194611456,37.17299632,51.81802689,11.00897679,16.55476792,-0.769919182,-0.21432425,0.439723649,0.099885658,0.460390694,0.202020202,0,90.38338132,2.677946656,0.779786468,0.815690975,-11.5,-0.187794846,-0.113718096,-0.040580067,-0.014875957,-0.076350511,-0.034458275,0.430193815,-0.022643418,0.275785814,0.013520582,0.493041385,-0.033941964,-0.242755266,-23.35635535,17.18218586,6.174169484,-1.03597422,-0.910907614,6.22664084,-2.221034323,-2.298332671,0.162547101,-0.178723886,0.030483543,-0.054332026,0.023848484
182,789.6832209,9.637937697,46.58753985,"GR","Tinizong-Rona",1846.74,43,0.949855376,0.273249236,0.108863104,0.125649351,0.111006233,0.089933727,2.600329531,2.233610967,3.50095757,2.465664717,3.914873674,2.40408329,2.107293232,10.02569872,85.91727404,4.057027244,18.71985252,-0.899533847,-0.150554486,0.424628607,0.126933129,0.448438263,1.524493936,3.899138526,74.70850676,5.598518172,23.9,0.86493645,0.24865759,0.093296746,0.10260896,0.090677124,0.087542711,2.498314522,2.434892622,3.280459232,2.56706344,3.688281361,2.374708333,2.077259579,26.98344511,59.18905103,13.82750386,18.94816346,-0.666789577,0.072228317,0.414519499,0.14251752,0.442962981,6.03268415,3.383517386,79.79819097,1.98314945,0.854028847,0.817802431,-19.1,-0.084918927,-0.024591646,-0.015566358,-0.023040391,-0.020329109,-0.002391015,-0.102015009,0.201281654,-0.030033653,-0.029374957,-0.220498338,0.101398723,-0.226592313,-26.72822301,16.9577464,9.770476616,4.508190214,-0.515621139,5.089684203,-3.615368722,0.228310942,0.232744269,0.222782804,-0.005475282,-0.010109108,0.015584391
183,335.5429453,9.662401512,46.57558982,"GR","Tinizong-Rona",2096.74,22,0.914635944,0.27483192,0.095137171,0.102683654,0.096086096,0.086641763,1.920376247,2.210254854,2.051449729,2.840156393,3.702585156,2.408568013,1.755928226,12.85644838,75.80706707,11.33648454,19.83772694,-0.856544807,-0.064064908,0.47381084,0.058885855,0.467303305,0,0,98.88560686,1.114393141,19.06666667,0.825777862,0.223204357,0.086153138,0.098915609,0.075198286,0.084118206,2.505315545,2.547224744,2.638484902,3.093215292,3.643803086,2.602906255,2.204230588,50.72602154,45.91370265,3.360275812,18.25460886,-0.703442837,-0.158078965,0.413210287,0.106355271,0.480434442,0.566893424,0,91.72502417,1.26984127,0.810420021,0.877064652,-2.933333333,-0.088858082,-0.051627563,-0.008984033,-0.003768046,-0.020887811,-0.002523557,0.584939297,0.33696989,0.448302362,0.194338242,0.587035173,0.253058899,-0.05878207,-29.89336443,37.86957316,-7.976208731,0.566893424,0,-7.160582685,0.155448129,-1.583118079,0.15310197,-0.094014057,0.013131137,-0.060600552,0.047469415
184,326.3079615,9.66040065,46.57543344,"GR","Tinizong-Rona",2096.74,38,0.955469325,0.284601886,0.098413493,0.107886636,0.096351312,0.091002532,2.485999786,2.410720089,2.880335003,2.795833879,3.854828679,2.564148686,2.097546869,8.622258681,90.88045553,0.497285787,20.90306061,-0.786744799,0.128345595,0.40262118,0.135909852,0.461468968,3.308893535,0.943445861,79.06722668,2.519425629,23.9,0.883906735,0.247440446,0.098360862,0.116538511,0.0912216,0.086064006,2.399847862,2.373935903,2.627563354,2.866037803,3.727304387,2.368987786,2.202793607,44.05311208,51.81262617,4.134261742,18.19560417,-0.715260585,-0.004202966,0.427257158,0.118577245,0.454165597,0.83331066,0,84.43929382,4.406904558,0.737897073,0.76932915,-14.1,-0.07156259,-0.03716144,-5.26e-05,0.008651875,-0.005129712,-0.004938526,-0.086151924,-0.036784186,0.105246738,-0.195160899,-0.252771649,0.070203924,-0.127524292,-39.06782936,35.4308534,3.636975955,-2.475582875,-0.943445861,5.372067137,1.887478929,-2.707456443,0.071484213,-0.13254856,-0.007303372,0.024635978,-0.017332606
186,662.9865019,9.675323263,46.57338711,"GR","Tinizong-Rona",2396.74,19,0.907897145,0.271819021,0.074710655,0.077173856,0.089439982,0.059571333,1.696558449,2.123414385,2.152853565,2.753078491,4.024922079,2.440285427,2.057215693,23.17294309,73.94122287,2.885834033,17.40584615,-1.051979178,-0.17309329,0.464100019,0.105196427,0.430703554,3.609403986,0,96.39059601,0,17.7,0.848068511,0.254893442,0.079730994,0.084824693,0.078145692,0.073932103,2.137000971,2.059451362,2.130911208,2.687559176,3.6062438,2.291926989,2.136605986,37.89478644,48.37890788,13.72630568,16.36260663,-0.939241656,-0.130148718,0.520487652,0.107868155,0.371644193,1.550866406,0,87.99323544,1.994505685,0.720615407,0.738150742,-1.3,-0.059828634,-0.016925579,0.005020339,0.007650837,-0.01129429,0.014360771,0.440442522,-0.063963022,0.079390293,-0.148358437,-0.021942357,-0.065519315,-0.418678279,-25.56231499,14.72184335,10.84047164,-2.05853758,0,-8.397360574,1.994505685,-1.043239524,0.112737522,0.042944573,-0.059059361,0.056387634,0.002671728
188,450.2374229,9.594404584,46.87144639,"GR","Trimmis",1996.74,9,0.670485704,0.153671179,0.086399363,0.145322999,0.032395624,0.081479466,3.118449464,3.339868755,3.102259341,3.560176119,3.412442265,3.654437056,2.436032383,73.59152345,25.7253133,0.683163256,22.04610882,-0.567199981,-0.560404206,0.259824426,0.197351943,0.542823631,11.71088843,0,82.63860842,5.650503146,15.9,0.761600814,0.213853859,0.076049219,0.103015164,0.061334078,0.064242416,2.299708169,2.166323893,2.392260088,2.816666036,3.808707245,2.291103612,2.338194283,46.90162152,38.66856099,14.42981749,16.7543908,-0.870685534,-0.296902245,0.528004018,0.079709495,0.392286487,2.069917491,0.784313725,89.37792512,0.270240401,0.648872856,0.97368065,6.9,0.09111511,0.06018268,-0.010350144,-0.042307835,0.028938455,-0.01723705,-0.818741295,-1.173544862,-0.0978381,-1.363333444,-0.709999253,-0.743510083,0.39626498,12.94324769,-26.68990192,13.74665423,-9.640970939,0.784313725,6.739316698,-5.380262746,-5.291718021,-0.303485552,0.263501961,-0.150537144,0.268179592,-0.117642448
189,381.2445386,9.59458141,46.87551622,"GR","Trimmis",1896.74,8,0.758038029,0.210256827,0.106112657,0.117502307,0.054313722,0.131062023,1.952343019,2.50773134,2.356381632,3.157862678,3.248966609,2.697638659,1.809542256,15.80360895,84.19639105,0,21.80237189,-0.94104659,-0.336619851,0.348249147,0.204622293,0.447128559,0,2.237372108,95.52525578,2.237372108,19.73333333,0.84080608,0.246534242,0.086002674,0.10973399,0.065758506,0.082881587,2.461251525,2.257919293,2.468270573,2.722370509,3.769032307,2.511832788,2.24109538,25.89789557,63.80222379,10.29988064,18.91816069,-0.832154402,-0.273546229,0.471857102,0.1201496,0.407993298,1.902131899,0.191482307,85.19469036,5.753722197,0.770411887,0.951393672,11.73333333,0.08276805,0.036277415,-0.020109983,-0.007768317,0.011444785,-0.048180437,0.508908506,-0.249812046,0.431553124,-0.185805871,0.111888941,-0.435492169,0.520065697,-20.39416726,10.09428661,10.29988064,1.902131899,-2.045889801,-10.33056542,3.516350089,-2.884211202,0.108892189,0.063073622,-0.039135261,0.123607954,-0.084472693
190,38.54107195,9.603034839,46.88066413,"GR","Trimmis",1778.74,21,0.905667038,0.217322604,0.074500776,0.063199468,0.083421091,0.07688177,3.268919287,3.864571377,3.088286749,3.08181183,3.94249877,3.702627645,3.262208244,50.64513677,49.35486323,0,26.35538169,-0.544380763,-0.174138962,0.235888098,0.355062127,0.409049775,14.42561454,0,77.10217757,8.472207883,16.9,0.858338357,0.206167255,0.094951209,0.118881536,0.063359379,0.102612711,2.560643327,3.618439466,2.895128989,3.159459157,3.765444043,3.33053242,2.545756908,59.92153369,39.17660223,0.90186408,24.52769931,-0.639873497,-0.214672093,0.322940571,0.252146069,0.42491336,1.06643717,0,90.95370689,7.97985594,0.483556588,0.738231822,-4.1,-0.047328681,-0.01115535,0.020450433,0.055682068,-0.020061711,0.025730942,-0.70827596,-0.246131911,-0.716451336,-0.372095224,-0.19315776,0.077647327,-0.177054727,-10.178261,9.276396917,0.90186408,-13.35917737,0,13.85152932,-0.492351943,-1.827682385,-0.095492733,-0.040533131,0.015863585,0.087052472,-0.102916058
191,137.1215915,9.603188774,46.88036937,"GR","Trimmis",1776.74,5,0.6453067,0.200025217,0.071704961,0.131929699,0.049185833,0.053891821,2.273421671,4.731090658,3.189058646,3.568128911,3.496551766,2.92347271,2.047113861,6.541749499,93.4582505,0,24.81977645,-0.4266653,0.000309833,0.036965914,0.105341068,0.857693019,12.53028542,0,87.46971458,0,17.6,0.854601889,0.23433094,0.083869238,0.111311185,0.05692133,0.083373385,2.496419896,3.114811603,2.850952025,3.102276749,3.762572625,3.08440767,2.403106872,42.83081375,56.51673708,0.652449165,22.68758648,-0.708742925,-0.240239742,0.359951884,0.155495092,0.484553024,0.922148959,0,94.89999022,4.177860817,0.759331825,0.940389246,12.6,0.209295188,0.034305723,0.012164277,-0.020618514,0.007735497,0.029481564,0.222998224,-1.616279055,0.355993011,0.16093496,-0.338106621,-0.465852162,0.266020859,-36.94151342,36.28906425,0.652449165,-11.60813646,0,7.430275643,4.177860817,-2.132189976,-0.282077625,-0.240549575,-0.373139995,0.32298597,0.050154025
193,238.475646,9.607906102,46.87909447,"GR","Trimmis",1846.74,4,0.537386443,0.097219053,0.049890472,0.024246453,0.065201271,0.060223691,2.672629568,2.337178815,1.444626071,2.81534793,2.337178815,1.465856332,1.892552744,81.39302112,7.862253278,10.7447256,17.04498324,-0.984804219,-0.277882435,0.548446935,0.056196469,0.395356596,0,0,92.13774672,0,20.75714286,0.839238565,0.2298136,0.088353358,0.120626304,0.057053031,0.086396863,2.548047248,2.705660104,3.085034684,3.078157643,3.775793596,2.828112967,2.136319989,37.49095214,58.17058376,4.338464097,20.90860661,-0.759451884,-0.346375479,0.422196614,0.137430394,0.440372992,1.347249483,0.154440154,84.47261745,9.601975626,0.787152367,0.993121128,16.75714286,0.301852122,0.132594547,0.038462887,0.096379851,-0.00814824,0.026173172,-0.12458232,0.368481289,0.243767245,1.362256635,1.640408613,0.262809713,1.438614781,50.30833049,-43.90206898,-6.406261508,1.347249483,0.154440154,-7.665129273,9.601975626,3.863623368,0.225352335,-0.068493044,0.045016395,-0.12625032,0.081233925
195,144.0957265,9.598178133,46.87535367,"GR","Trimmis",1966.74,2,0.009559567,0.003238094,0.002026056,0.003668911,0.001238721,0.001170534,2.495197149,3.990394298,3,3.5,4.995197149,4.995197149,1.995197149,99.51971492,0.480285078,0,37.32904445,-1.047829266,-0.401204928,0.334934284,0.331732383,0.333333333,0,0,99.51971492,0.480285078,21.4,0.854132175,0.243802139,0.08451695,0.114974445,0.056125757,0.082447397,2.330621919,2.301072487,2.357722545,2.732907465,3.874571171,2.534748848,2.342698819,35.21777968,61.06333579,3.718884532,18.57192676,-0.88786917,-0.258197128,0.496204034,0.09693482,0.406861146,0.111009385,0.104931794,90.16116197,5.828732231,0.587355931,0.998799287,19.4,0.844572609,0.240564044,0.082490894,0.111305534,0.054887036,0.081276862,-0.16457523,-1.689321811,0.347501669,-2.460448302,-0.642277455,-0.767092535,-1.120625978,60.58305071,-64.30193525,3.718884532,0.111009385,0.104931794,-9.358552955,5.348447153,-18.75711769,0.159960096,0.143007801,0.073527813,0.161269751,-0.234797563
196,142.2838956,9.598163931,46.87532968,"GR","Trimmis",1966.74,30,0.915314713,0.291397272,0.08481247,0.097242334,0.068182253,0.088357719,2.126784686,2.470443181,2.924214418,2.991157441,3.894508947,2.536128891,2.032967568,28.06136464,69.83867322,2.099962137,18.49597192,-0.999171079,-0.329845939,0.51887814,0.078488381,0.402633479,1.831303508,0,90.79107135,7.377625138,18.15,0.782642687,0.24695913,0.077683078,0.111697824,0.044519982,0.073388514,2.439621731,2.222955667,2.429917988,2.81200445,3.862478921,2.317779881,2.392969899,43.50127748,54.4484452,2.050277326,17.89719133,-0.898927844,-0.233682599,0.548244793,0.077504798,0.374250408,0.045427014,0,95.10262113,1.732192442,0.431467483,0.52903333,-11.85,-0.132672026,-0.044438142,-0.007129392,0.01445549,-0.023662271,-0.014969205,0.312837045,-0.247487514,0.360002331,-0.21834901,-0.49429643,-0.179152991,-0.032030026,-15.39022802,15.43991283,-0.049684812,-1.785876494,0,4.31154978,-5.645432697,-0.598780586,0.100243235,0.09616334,-0.02838307,0.029366653,-0.000983583
199,248.040876,9.573748091,46.89475331,"GR","Trimmis",926.74,31,0.943478592,0.283800799,0.094979492,0.09023457,0.112518675,0.082185231,3.144420242,2.147725149,3.689280437,2.376451907,3.775676037,2.642149038,2.274441209,17.39038628,77.07132332,5.538290402,18.90122067,-0.763256764,-0.108486368,0.372291602,0.216571438,0.41113696,1.165736878,7.303189675,69.85700903,10.23953913,14.9,0.725237709,0.185026548,0.056511435,0.06055528,0.040174207,0.068804817,3.148737681,3.220666086,3.317897604,2.675898768,3.641913951,3.295202058,2.689831482,59.66551216,35.10967244,5.224815401,24.49303453,-0.678092118,0.182075461,0.245531888,0.23984158,0.514626531,1.361815531,7.847112342,82.73047933,7.933689241,0.802082684,0.924784754,-16.1,-0.218240883,-0.098774251,-0.038468057,-0.02967929,-0.072344468,-0.013380414,0.004317439,1.072940937,0.415390273,0.65305302,-0.371382833,0.299446861,-0.133762086,-41.96165088,42.27512588,-0.313475001,0.196078653,0.543922667,12.8734703,-2.305849892,5.59181386,0.085164646,0.290561829,0.103489571,-0.126759713,0.023270142
204,241.871905,9.603021336,46.87487662,"GR","Trimmis",2096.74,30,0.920334671,0.298766132,0.094337954,0.089136613,0.088686967,0.104861738,2.202428451,2.585508321,3.216984975,3.200703655,3.760066154,2.678482864,2.012312531,19.712579,76.85897383,3.428447175,21.12742354,-0.884824993,-0.298685929,0.453712379,0.116497731,0.42978989,1.143048316,1.108047408,85.84445427,10.86851836,23.15,0.877086803,0.266880767,0.096400324,0.101393412,0.079435407,0.102827519,2.113913672,2.368609738,3.57680376,2.880885917,4.044992575,2.605961723,1.900856979,18.61582168,74.29698747,7.087190842,18.35415816,-0.895519408,-0.194952283,0.41849018,0.19064604,0.390863779,2.956361216,0.318471338,71.33348406,4.172911118,0.715409383,0.809730986,-6.85,-0.043247867,-0.031885364,0.00206237,0.012256799,-0.00925156,-0.002034219,-0.088514779,-0.216898584,-0.111455552,-0.072521141,0.359818784,-0.319817739,0.284926421,-2.561986351,-1.096757316,3.658743667,1.8133129,-0.78957607,-14.51097021,-6.695607241,-2.773265384,-0.010694416,0.103733646,-0.038926111,-0.035222198,0.07414831
211,181.9053649,9.597853335,46.87365983,"GR","Trimmis",1896.74,24,0.892117893,0.262822439,0.088276701,0.104971503,0.069845955,0.089538634,2.100108642,2.399850335,2.680501314,2.915555159,3.874664885,2.458428345,2.116316822,29.9068982,64.56585776,5.52724404,19.50317037,-0.953424392,-0.31722572,0.482438245,0.115495117,0.402066639,0.903658076,0,95.19159749,3.90474443,21.18571429,0.837523652,0.259093162,0.084347783,0.101044278,0.055687184,0.094456457,2.349863067,2.425554126,2.737529297,2.953502378,3.831975564,2.367903346,2.288823549,28.51249712,65.27517669,6.212326196,19.94167078,-0.871929809,-0.234490321,0.482581643,0.103449419,0.413968938,0.363835248,0.047831633,97.09831312,0.96019008,0.674061672,0.65859838,-2.814285714,-0.05459424,-0.003729277,-0.003928918,-0.003927225,-0.014158771,0.004917823,0.249754425,0.025703791,0.172506727,-0.090524999,0.057027983,0.037947219,-0.042689321,0.70931893,-1.394401086,0.685082156,-0.539822828,0.047831633,1.906715628,-2.94455435,0.438500408,0.081494583,0.082735399,0.0119023,0.000143398,-0.012045697
