pag,time,precision,species_richness,phylogenetic_diversity,functional_diversity,funct_div_spec_leaf_area,funct_div_seed_mass,funct_div_height,temperature,nutrient,reaction,moisture,light,moving_tolerance,urbanization,cover_poaceae,cover_forb,cover_cyp_junc,csr_stress_tolerance,csr_disturbance_tolerance,csr_competitive_ability,design_weight,X,Y
80,3,275.1079065,10.9,0.208753782,0.067614354,0.082815631,0.073884701,0.044264046,3.190313384,3.482815636,3.059267283,3.423710786,3.714692537,3.817581996,3.069485546,57.48328255,36.42380046,6.092916984,0.250016165,0.346852392,0.403131443,1,2622676.75490562,1183172.78022894
82,3,544.0846551,13.15,0.206637768,0.070310552,0.083088043,0.070168715,0.057674898,3.26801166,3.319077134,3.135988117,2.987092268,3.745356785,3.567103141,2.909803219,53.39459416,45.70784929,0.897556553,0.316812575,0.295031774,0.388155651,1,2609938.24817001,1219191.74310816
83,3,666.9420492,8.9,0.134478809,0.062211415,0.053114146,0.065981802,0.067538297,3.415461935,3.664345276,3.08395055,3.035675621,3.814219056,3.978720825,3.290744134,72.12919555,27.87080445,0,0.198259562,0.339874824,0.461865614,1,2609992.99415053,1220052.38207729
84,3,472.0029135,12.9,0.12029091,0.071528868,0.075022383,0.073464121,0.0661001,3.307773315,3.721545924,3.072034101,3.016145235,3.928844875,3.858652186,3.164784976,82.1851449,17.8148551,0,0.1807281,0.395065356,0.424206544,1,2609862.4461208,1218531.89839574
85,3,536.9877108,10.15,0.145601555,0.058874394,0.075920216,0.04209009,0.058612876,3.232608548,3.466747211,3.053215809,3.006090278,3.80212526,3.793825165,3.268294858,60.3588407,39.6411593,0,0.277988942,0.341541503,0.380469555,1,2609902.36835756,1219059.45914092
86,3,225.6614465,11.4,0.141820266,0.075762892,0.089694425,0.075827125,0.061767125,3.440955661,3.685678468,3.187548662,3.086628606,3.680314554,3.832295818,3.102348105,74.39977097,24.47663352,1.123595506,0.266070083,0.332185056,0.401744861,1,2608851.51825863,1219342.44748744
89,3,2369.193841,11.47142857,0.152924626,0.069056684,0.077879153,0.0672627,0.062028198,3.331847298,3.562461062,3.108434412,3.032448414,3.794433247,3.782063541,3.130563692,67.81144926,31.80356939,0.384981345,0.249989434,0.337247901,0.412762665,1,2609546.37372405,1218187.37816586
90,3,610.485699,6.9,0.175473154,0.05477462,0.058009438,0.048898802,0.057415619,3.515963028,3.889585146,3.063270486,3.104469267,3.869658407,4.011647829,3.213950131,59.69768375,40.30231625,0,0.18206448,0.357369706,0.460565814,1,2616250.24258439,1232392.07209428
93,3,385.0700642,9.233333333,0.155583231,0.038405922,0.04229957,0.040523165,0.03239503,3.144138719,4.008912301,3.07181899,3.404455985,3.267065831,3.912380952,2.953930496,11.72595887,88.27404113,0,0.087789295,0.559135738,0.353074967,1,2630630.39647348,1251496.81521494
94,3,273.0518544,14.65,0.16516164,0.07592361,0.063091339,0.10207832,0.062601171,3.202394689,3.805297569,3.56170341,3.327880473,3.414225652,3.809848099,3.043942823,67.19493002,32.80506998,0,0.281838332,0.343726263,0.374435405,1,2624521.63322647,1251790.93697185
95,3,472.5086224,16.9,0.217086911,0.073539432,0.101282613,0.057950265,0.061385419,3.391449284,3.341566789,3.307940032,3.126001255,3.366071943,3.299530383,2.636209431,45.62291894,52.2545009,2.122580153,0.289545039,0.269864311,0.44059065,1,2624483.81072638,1254298.44304697
96,3,1216.521988,18.18571429,0.221067552,0.076640965,0.103355471,0.057170294,0.068328825,3.413098369,3.346737004,3.268001595,3.124218012,3.408177663,3.407376774,2.701802131,48.77425732,45.4045448,5.821197876,0.292292877,0.273442917,0.434264206,1,2624597.99834545,1253608.58267893
99,3,437.8321867,9.65,0.116159896,0.059498275,0.085016218,0.04237532,0.051103288,3.638726135,3.859103652,3.322409284,3.321483199,3.778698993,3.937748189,2.667916673,80.40016944,18.89889598,0.700934579,0.213336125,0.330761967,0.455901908,1,2625508.34612999,1251749.38311387
100,3,442.0812368,8.15,0.140500987,0.045534189,0.061032578,0.038287758,0.037282231,3.519006729,3.081167063,3.257388486,2.755569614,3.696756979,3.666158662,2.621108716,69.05531609,30.94468391,0,0.309652094,0.267523604,0.422824302,1,2618435.30589835,1249708.89267532
101,3,201.5533532,11.65,0.163699023,0.071778956,0.091016045,0.067562994,0.056757829,3.479396673,3.463037427,3.020066624,3.119174124,3.77814625,3.719512217,2.955578809,72.89256412,27.10743588,0,0.269060103,0.33569305,0.395246847,1,2619505.85780555,1248233.95692055
102,3,269.1567729,14.56666667,0.242767218,0.077921022,0.077984988,0.078765387,0.077012693,3.417680129,3.457951352,3.225935455,2.991218313,3.846555872,3.655343995,3.077154005,36.65427614,63.34572386,0,0.286520731,0.347486771,0.365992499,1,2632832.29782849,1253473.23459789
105,3,295.9942754,21.5,0.275288409,0.072021197,0.077959882,0.069609166,0.069458806,2.010835597,2.104899188,3.026918848,2.604843049,3.95068051,2.348105237,1.956084282,14.95959105,65.20949983,19.83090912,0.517387494,0.076782537,0.405829968,1,2713981.46055925,1189361.37312675
106,3,184.5585109,12.65,0.234915254,0.059239313,0.063384689,0.045167383,0.069165869,2.341034362,3.169706989,3.145242906,3.41497042,3.484164423,3.27259114,2.04769922,35.31380192,50.14012086,14.54607722,0.333205316,0.11536969,0.551424995,1,2713543.18957289,1188443.02997824
107,3,289.261368,18.15,0.25629187,0.061318902,0.058937332,0.05238073,0.072731695,2.644261724,2.345949597,3.351494678,2.495223246,4.050958216,2.433947641,1.996322808,13.64389194,74.94314838,11.41295968,0.398040889,0.069184735,0.532774376,1,2714269.08146366,1188922.91801036
108,3,536.9306754,19.3,0.230598209,0.09009882,0.119657934,0.082996363,0.069393888,2.648343624,2.250276211,2.665596694,2.658308246,3.697586862,2.545529889,2.342088575,38.60074297,48.73987654,12.65938049,0.465685229,0.123920181,0.41039459,1,2771179.05464461,1184951.99359406
109,3,121.0471347,20.65,0.280473592,0.069813279,0.077095521,0.059678931,0.071142607,2.727868891,2.471305031,3.350467732,2.907196472,3.585808812,3.082542274,2.193280043,20.76003609,76.14083941,3.099124508,0.331840278,0.223865749,0.444293973,1,2759120.85169426,1148773.29604249
110,3,294.8425384,26.9,0.283941098,0.096756572,0.09237978,0.109673096,0.086020364,2.402321507,2.222663118,2.667141429,2.611069149,3.872147426,2.392284369,2.020633742,19.30004873,74.20581428,6.494136995,0.426844782,0.132366979,0.44078824,1,2760045.93990152,1148582.00137073
112,3,618.2894611,30.9,0.269071154,0.095493958,0.092500134,0.099376486,0.094908668,2.483837436,2.191565754,2.556325951,2.689041078,3.775990333,2.191427105,2.116403056,29.06709547,66.70451254,4.228391991,0.468430814,0.067810764,0.463758423,1,2777136.78643373,1162259.09091196
113,3,524.502835,22.1,0.239356765,0.080698407,0.084581493,0.080512543,0.07608837,2.338473782,2.711742188,2.776805527,2.859502395,3.718189979,2.906117298,2.129879073,33.87696261,63.82900799,2.294029403,0.455274155,0.138999553,0.405726293,1,2774880.00729305,1149052.34070421
117,3,14.17347664,26.56666667,0.277264896,0.076010323,0.085598317,0.059924271,0.081794565,2.530228542,2.448891085,3.231516177,2.586261677,3.995887058,2.665392426,2.146815016,15.23920825,75.23360159,9.527190163,0.394593642,0.157734238,0.44767212,1,2764049.07460242,1192521.98134224
119,3,819.9713832,27.65,0.269807785,0.085503065,0.094201238,0.085294903,0.076320002,2.206040658,2.500600952,3.02947557,2.877683326,3.785501207,2.569384883,2.07948083,19.53379554,75.04306338,5.423141075,0.398009465,0.140809074,0.46118146,1,2764813.90471885,1192714.66914849
120,3,375.8536857,20.7,0.283806865,0.098894492,0.103510166,0.113376698,0.079319102,2.13198968,2.311048848,2.530115945,2.812324756,3.731175777,2.347754014,2.092737523,27.10693793,68.81752857,4.075533507,0.453434685,0.104197922,0.442367393,1,2759472.79935806,1149504.68516054
121,3,578.1733858,18.5,0.16305796,0.057072472,0.069476228,0.048133739,0.052700302,2.525141067,2.166548218,2.338465953,3.217964679,3.750478002,2.470622517,2.471128893,50.68480604,32.94919587,16.36599809,0.531134854,0.108272739,0.360592406,1,2754345.98530425,1185235.303754
122,3,145.2768893,17.15,0.235123582,0.074734007,0.075985179,0.061550943,0.085993239,1.729163245,2.56960773,2.911043148,3.01485001,4.113992796,2.535535287,1.802975743,16.12728459,83.71839442,0.154320988,0.439246653,0.107970864,0.452782483,1,2767333.53922719,1193702.54118751
123,3,354.4883909,18.4,0.235228613,0.07572956,0.090361058,0.065849433,0.070978188,3.306722671,3.627406003,3.254208374,3.189543119,3.773664526,3.795140254,2.767853842,32.35093248,66.11650047,1.53256705,0.269515303,0.317355377,0.413129321,1,2763582.99157762,1202469.17883226
129,3,1332.934777,9.9,0.180306632,0.063392669,0.08745059,0.065867362,0.036860055,3.430400467,3.377313491,2.990140197,3.065452163,3.861902348,3.931954736,3.04207297,60.46135956,39.53864044,0,0.29599011,0.333333333,0.370676557,1,2762870.27608204,1203768.88564853
130,3,683.3255817,24.9,0.288094931,0.083179107,0.081088518,0.08635459,0.081231433,2.063858791,2.3465496790000002,2.725836496,2.888265348,3.80215707,2.389571142,1.984069647,8.545358786,76.04194175,15.41269946,0.452731899,0.114833943,0.432434159,1,2774558.95211952,1190430.36716513
131,3,348,13.15,0.225057664,0.064238583,0.067712028,0.058467896,0.066535826,3.182560284,3.60442082,3.144650309,2.971644788,3.696868736,3.792210372,3.025112806,43.62753784,55.85054149,0.521920668,0.267899274,0.331514845,0.400585881,1,2721654.65923004,1210793.3368004
132,3,1594.437319,13.73333333,0.167113245,0.063003851,0.069428836,0.063003087,0.056579629,3.470074233,3.208823324,3.156795691,2.799942511,3.741257175,3.573337658,2.738471595,61.92119418,37.37852571,0.700280112,0.320991611,0.277240346,0.401768042,1,2759935.76661313,1203217.88723101
133,3,1575.375723,11.5,0.124347272,0.052691406,0.06366298,0.04761543,0.046795808,3.556169202,3.040897076,3.360977971,2.639489059,3.6506669,3.352403036,2.56992221,73.58091212,25.57875175,0.840336134,0.319872795,0.212607388,0.467519818,1,2759910.35575078,1203194.2758143
138,3,1008.724942,9.1,0.21377184,0.070078579,0.058963139,0.05450702,0.096765579,2.755584848,2.6588523,3.02476187,3.045041567,3.737041317,2.915395835,2.064821763,51.49780631,46.0452711,2.456922593,0.326570866,0.130297009,0.543132125,1,2794133.00029978,1147219.37858294
140,3,510.232977,18.9,0.244612535,0.073361733,0.083073364,0.059638335,0.077313518,2.240006537,2.639702644,2.719746682,2.856768772,3.845176357,2.967185326,2.14829697,26.15580424,70.65251436,3.1916814,0.406472658,0.104731692,0.48879565,1,2795561.59090334,1147089.09620811
143,3,240.9750433,10.65,0.219018979,0.061312378,0.025623593,0.084742023,0.073571519,1.570917331,2.311751942,2.472161264,2.607947298,4.029451474,2.202954238,1.812892643,18.27725123,58.00156744,23.72118133,0.547957573,0.046406109,0.405636318,1,2798762.9143603,1143683.6139828
144,3,361.4768783,5.9,0.071945987,0.027907628,0.025359197,0.039088309,0.019275379,2.74944377,2.03503588,1.409810662,2.603121447,2.624903787,1.353046554,2.189067557,86.64720546,9.242051518,4.110743025,0.644451187,0.010645901,0.344902913,1,2799534.68818454,1139483.0755142
146,3,1135.277903,18.5,0.231943262,0.087150734,0.095135049,0.072207545,0.090197869,2.179719933,2.248405369,2.741503274,2.776528332,3.695060329,2.53651059,2.194846426,43.11516843,46.63719262,10.24763895,0.459109863,0.125788666,0.415101471,1,2759731.4488241,1158135.22243838
147,3,490.2539466,17.9,0.29496756,0.123514179,0.094251189,0.144005156,0.131849958,2.562747214,2.074825576,1.897853449,2.71923563,3.263110914,1.847570724,1.945167757,8.094931388,87.4808244,4.424244212,0.475067903,0.027855492,0.497076605,1,2789118.96828046,1154911.78315628
148,3,901.2878653,11.65,0.155292494,0.05489253,0.064157706,0.058605571,0.041914311,3.810280681,3.745330285,3.130341945,3.358315285,3.924113247,3.8469711,3.159526229,66.94295812,32.98745827,0.069583612,0.200590398,0.300327934,0.499081668,1,2752270.76573732,1211667.68370456
152,3,318.6330129,20.9,0.224757149,0.068277344,0.071988732,0.062208545,0.070634755,3.140226809,2.764691341,3.50790607,2.566191783,3.480954576,2.469102165,2.320327862,45.99503672,47.38184767,6.623115607,0.373297074,0.14558857,0.481114356,1,2764626.64641321,1195767.21733257
153,3,351.6702248,23.15,0.253905031,0.093205155,0.098755875,0.092678008,0.088181583,3.067890934,2.67522602,3.063958374,2.755930518,3.428753359,2.811204311,2.393426922,35.74342025,51.66992195,12.5866578,0.327616481,0.209946935,0.462436584,1,2764496.55860281,1196142.32332146
156,3,1260.553294,11.5,0.152814417,0.060175295,0.071815361,0.057161317,0.051549206,3.410290601,3.67317924,3.063876787,3.201179514,3.572230342,3.859539151,2.862957047,71.90377539,28.09622461,0,0.306651765,0.31352863,0.379819605,1,2770371.71299618,1204751.73682789
157,3,328.1605112,17.65,0.25841704,0.071930384,0.078685148,0.062011999,0.075094007,3.114615418,2.714556366,3.424780883,2.291395588,3.863525249,2.746046701,2.445706458,22.81745786,73.18501855,3.997523591,0.359305777,0.225408075,0.415286149,1,2820586.08705314,1178109.35700106
158,3,281.2886069,23.65,0.264658369,0.074292101,0.075814982,0.090909617,0.056151703,3.137211257,3.343649522,3.241896243,3.080482913,3.639770152,3.411873818,2.797545898,35.10275107,64.89724893,0,0.329911158,0.337838424,0.332250418,1,2821000.60190999,1177986.7468456
159,3,267.4571828,22.3,0.270586851,0.080412672,0.08910529,0.075155433,0.076786976,3.02531031,2.987334583,3.274529249,2.707918234,3.770033305,3.039780894,2.432025698,23.84518195,74.58898175,1.565836299,0.367024271,0.234170594,0.398805135,1,2821533.55960857,1178166.01430294
160,3,271.3407255,18.4,0.267741749,0.067245857,0.06674748,0.060213742,0.074775041,2.960443167,2.434457297,3.358208592,2.383562678,3.899813608,2.654259858,2.364716238,23.24948048,58.9086204,17.84189912,0.418129398,0.188640536,0.393230065,1,2820251.08718035,1178249.96223168
161,3,184.7116505,21.65,0.257797476,0.069824718,0.064388212,0.077434449,0.066686155,3.097820766,3.104452677,3.194578458,2.680335854,3.797734933,3.093477949,2.519451855,22.72093463,77.03275995,0.246305419,0.360534474,0.24384367,0.395621856,1,2821548.16282361,1177895.11296943
162,3,429.0947256,19.3,0.236093191,0.07799729,0.089508829,0.070974504,0.073366947,2.804158083,2.881961276,2.953767909,3.143041868,3.605677439,2.989616747,2.406194052,39.077145,44.38049097,16.54236403,0.399810489,0.173030015,0.427159496,1,2783533.72838204,1207668.24494025
163,3,537.3292812,21.5,0.253766827,0.070086776,0.069100786,0.065602579,0.074874688,2.490901246,2.322570937,2.997426804,2.733851932,3.777206868,2.510658126,2.24920265,30.99310512,58.34196917,10.66492572,0.438119943,0.117539261,0.444340796,1,2783034.31003488,1208624.41266105
165,3,774.8305652,19.1,0.286707254,0.085112856,0.099346085,0.066632239,0.089242482,2.608137789,2.805895758,3.291362056,3.042367213,3.652114745,2.686500875,2.204694001,19.26283783,63.06164937,17.6755128,0.341309606,0.183561838,0.475128556,1,2783492.9963888,1208281.22452061
166,3,322.2681803,26.9,0.250346109,0.083358017,0.102727569,0.06770106,0.078101398,2.472052256,2.659619616,3.243390339,2.748793506,3.634776435,3.063202235,2.290189588,28.90504767,61.4029734,9.691978929,0.362902401,0.199549953,0.437547646,1,2783449.32471341,1207717.52756109
167,3,212.1513621,20.23333333,0.227165866,0.061268791,0.053593783,0.045947728,0.084264862,3.038148608,2.578079572,3.224529332,2.670150896,3.276770344,3.165211349,2.193682613,30.3172371,46.07979738,23.60296552,0.332386562,0.167099626,0.500513812,1,2779699.96373716,1201927.89243992
169,3,2535.06297,14.5,0.203626176,0.093283661,0.099876392,0.098220438,0.081754154,2.863586595,2.834688187,2.74419084,2.872558342,3.602354661,3.254754105,2.398797829,49.01768938,50.07651352,0.905797101,0.344954615,0.240439367,0.414606018,1,2716727.39628342,1172246.45317113
170,3,2088.313055,14.5,0.203626176,0.093283661,0.099876392,0.098220438,0.081754154,2.863586595,2.834688187,2.74419084,2.872558342,3.602354661,3.254754105,2.398797829,49.01768938,50.07651352,0.905797101,0.344954615,0.240439367,0.414606018,1,2716787.75761119,1171717.25439479
171,3,561.7518036,10.1,0.133174573,0.038789617,0.035255427,0.043638253,0.037475171,1.652116528,1.917854822,2.205377475,2.855194014,4.336039443,2.11692363,1.387643914,25.483751,43.65682157,30.85942743,0.587398062,0.031392734,0.381209204,1,2791642.84103847,1180746.13096022
173,3,1166.211475,19.025,0.22354114,0.064704911,0.074029046,0.066030797,0.05405489,3.155639781,3.383635357,3.165466461,2.996317729,3.726807419,3.518095472,2.680938227,18.88037123,81.11962877,0,0.307809648,0.286216969,0.405973383,1,2766964.42986522,1161479.21173552
178,3,716.9423883,16.4,0.251230436,0.078980522,0.088935747,0.082333782,0.065672038,3.235705256,3.243165519,3.070126051,2.92228614,3.393377608,3.228542286,2.612872458,26.95046922,73.04953078,0,0.312613609,0.159695286,0.527691105,1,2767546.17315096,1159904.15446809
180,3,283.1914206,25.9,0.254053973,0.093182132,0.073879195,0.114333035,0.084752742,2.314969097,2.318964628,2.923488105,2.936838623,3.61162543,2.170348788,1.90480644,26.21045025,68.57883459,5.210715163,0.393707581,0.132781308,0.473511111,1,2768412.80738577,1162496.33377491
181,3,292.4813056,18.5,0.227430792,0.068430624,0.076865536,0.051305959,0.076133673,2.400381046,2.369279359,2.995436504,2.873450009,3.553582899,2.552750802,2.194611456,37.17299632,51.81802689,11.00897679,0.439723649,0.099885658,0.460390694,1,2769947.27792908,1159905.16071707
182,3,789.6832209,23.9,0.24865759,0.093296746,0.10260896,0.090677124,0.087542711,2.498314522,2.434892622,3.280459232,2.56706344,3.688281361,2.374708333,2.077259579,26.98344511,59.18905103,13.82750386,0.414519499,0.14251752,0.442962981,1,2768535.22776776,1161947.53598093
183,3,335.5429453,19.06666667,0.223204357,0.086153138,0.098915609,0.075198286,0.084118206,2.505315545,2.547224744,2.638484902,3.093215292,3.643803086,2.602906255,2.204230588,50.72602154,45.91370265,3.360275812,0.413210287,0.106355271,0.480434442,1,2770447.07403659,1160672.49020675
184,3,326.3079615,23.9,0.247440446,0.098360862,0.116538511,0.0912216,0.086064006,2.399847862,2.373935903,2.627563354,2.866037803,3.727304387,2.368987786,2.202793607,44.05311208,51.81262617,4.134261742,0.427257158,0.118577245,0.454165597,1,2770294.24546641,1160650.76748387
186,3,662.9865019,17.7,0.254893442,0.079730994,0.084824693,0.078145692,0.073932103,2.137000971,2.059451362,2.130911208,2.687559176,3.6062438,2.291926989,2.136605986,37.89478644,48.37890788,13.72630568,0.520487652,0.107868155,0.371644193,1,2771444.21263885,1160455.88306038
188,3,450.2374229,15.9,0.213853859,0.076049219,0.103015164,0.061334078,0.064242416,2.299708169,2.166323893,2.392260088,2.816666036,3.808707245,2.291103612,2.338194283,46.90162152,38.66856099,14.42981749,0.528004018,0.079709495,0.392286487,1,2764332.85368857,1193404.10926774
